Rating Agency Name,Name,Rating,Rating Outlook,date_x,Clean_Name,Symbol,Sector,industry,month_rating,year_change,year,Year,date_y,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
Standard & Poor's Ratings Services,Select Medical Corp.,B,Negative,11/17/2016,select medical,SEM,Health Care,Hospital/Nursing Management,11,0,2016,2016,12/31/2016,1.413608334,1.17694158,0.173238168,48.86104851,0,48.86104851,12.60454268,36.25650583,0.144931161,0.069959293,0.042168249,0.026927306,0.306881937,0.023341784,0.14148273,0.04133179,0.638568283,1,0.042168249,0.83502026,5.061350333,0.767006145,0.767911415,1.062634862,0.128419567,6.061350333,7.470163067,28.95781381,,4.803787644,0.866844376,2.711797704,1.447192383,0.774795991,0.091455754,0.080868246,0.533665317,0.128419567,25.38100469,2.144382645,2.012933538,0.091455754,1.950745472,1.950745472,0.371270194,13.78786987,8.602864519,4.591050424,4.591050424,12.78488836,0.371270194,0.006633059,9.095278898,1.950745472
Standard & Poor's Ratings Services,Select Medical Corp.,B,Stable,10/16/2013,select medical,SEM,Health Care,Hospital/Nursing Management,10,0,2013,2013,12/31/2013,1.223075764,1.064905632,0.01162509,48.00011124,0,48.00011124,12.91297732,35.08713391,0.161367205,0.10130096,0.066473252,0.038442047,0.378117401,0.040598065,0.145491037,0.08086389,0.578308502,1,0.066473252,0.720958312,2.583693913,0.644871776,0.647667117,2.264101918,0.133208559,3.583693913,7.604149045,28.26613808,,5.844895522,1.056084883,1.406519627,0.868380102,0.031553416,0.366824023,0.064699521,0.617396363,0.133208559,10.96060347,2.61367092,1.665121388,0.366824023,1.913298344,1.913298344,0.505537016,13.15062689,12.6557483,7.813612971,7.813612971,13.05894267,0.505537016,0.027894033,7.86952477,1.913298344
Standard & Poor's Ratings Services,PACCAR Inc.,A,Stable,5/8/2012,paccar,PCAR,Capital Goods,Auto Manufacturing,5,1,2012,2011,12/31/2011,1.841153861,1.148076264,0.801727747,0,19.43485886,19.43485886,9.941761981,-9.941761981,0.184247212,0.092135834,0.092135834,0.063728967,0.308315084,0.060695173,0.194299456,0.103602613,0.691684916,1,0.092135834,0.687620467,2.201234062,0.027201509,0.430736252,8.311638169,0.392362651,3.201234062,,36.71381398,18.78068694,8.288248112,0.952395372,4.383704927,3.445912469,8.30388109,0.208577185,0.097375758,0.786073088,0.392362651,0.407418777,4.674493689,2.853610464,0.208577185,2.992057639,2.992057639,0.981375587,15.39920752,12.8209873,10.07823308,10.07823308,2.548645662,0.981375587,0.01354467,8.25555739,2.992057639
Standard & Poor's Ratings Services,PACCAR Inc.,A,Stable,5/13/2014,paccar,PCAR,Capital Goods,Auto Manufacturing,5,1,2014,2013,12/31/2013,1.930977971,1.150087659,0.667009681,0,21.3632407,21.3632407,56.58527988,-56.58527988,0.188223408,0.098985038,0.098985038,0.068401873,0.308967552,0.056514921,0.176552161,0.093637614,0.691032448,1,0.098985038,0.679896746,2.123991981,0.464958547,0.471353669,,0.401619529,3.123991981,,6.450440835,17.08542281,6.813273386,0.826218909,6.707227555,5.265669113,8.519480519,0.241697259,0.138736729,0.785073873,0.401619529,15.838,4.652761457,2.993196422,0.241697259,3.067209804,3.067209804,1.188333781,17.37282507,10.91029435,8.565387044,8.565387044,2.803268479,1.188333781,0.013912375,9.783290099,3.067209804
Standard & Poor's Ratings Services,PACCAR Inc.,A,Stable,5/20/2015,paccar,PCAR,Capital Goods,Auto Manufacturing,5,1,2015,2014,12/31/2014,1.961230955,1.135012822,0.655302459,0,21.82464991,21.82464991,54.15964758,-54.15964758,-0.009862756,0.131607786,0.131607786,0.088634347,0.326526566,0.065901022,0.201208316,0.112293513,0.673473434,1,0.131607786,0.672473665,2.053189599,0.452823309,0.549272838,,0.258040998,3.053189599,,6.739334842,16.72420871,6.627069554,0.743515627,5.981971831,5.141971831,8.477746479,0.459081543,0.138522152,0.859578075,0.258040998,0.80408936,7.121395037,2.303253796,0.459081543,3.159842741,3.159842741,1.391943459,15.70433471,11.69006793,10.04852609,10.04852609,2.539765305,1.391943459,0.029232792,9.481535107,3.159842741
Standard & Poor's Ratings Services,PACCAR Inc.,A,Stable,5/31/2011,paccar,PCAR,Capital Goods,Auto Manufacturing,5,1,2011,2010,12/31/2010,2.232647059,1.465470588,1.200470588,0,23.77299117,23.77299117,12.2827121,-12.2827121,0.203450922,0.064151017,0.064151017,0.04445783,0.306981675,0.032148151,0.08540819,0.052680288,0.693018325,1,0.064151017,0.623594045,1.656706111,0.027234104,0.031366948,3.1,8.941786744,2.656706111,,29.71656397,15.35355805,6.149787895,0.723115617,4.250410959,3.789041096,6.825479452,0.550043706,0.150725257,0.891452881,8.941786744,66.01702128,9.212589074,3.692930255,0.550043706,3.734611221,3.734611221,1.943990518,43.72661713,14.46804049,12.89757638,12.89757638,7.270837435,1.943990518,0.012579151,14.13478769,3.734611221
Standard & Poor's Ratings Services,PACCAR Inc.,A,Stable,5/14/2013,paccar,PCAR,Capital Goods,Auto Manufacturing,5,1,2013,2012,12/31/2012,2.034819905,1.136881428,0.586819167,0,20.53277539,20.53277539,56.90339581,-56.90339581,0.184287851,0.095533855,0.095533855,0.065194569,0.317576278,0.05967425,0.19011784,0.098964124,0.682423722,1,0.095533855,0.686119671,2.185927586,0.025012923,0.388329201,10.2834596,0.409213362,3.185927586,,6.414379929,17.77645706,7.371914047,0.915325481,4.277668262,2.826246128,6.941988172,0.728229579,0.089088297,0.660697828,0.409213362,0.426445817,2.947225456,1.146501623,0.728229579,2.924295781,2.924295781,1.002789654,15.38149064,17.03673276,11.25613232,11.25613232,2.488254443,1.002789654,0.047344539,8.385983775,2.924295781
Standard & Poor's Ratings Services,PACCAR Inc.,A,Stable,5/20/2016,paccar,PCAR,Capital Goods,Auto Manufacturing,5,1,2016,2015,12/31/2015,2.066528877,1.351050969,0.786335452,0,19.01128687,19.01128687,49.4484407,-49.4484407,0.147730566,0.130252803,0.130252803,0.089395189,0.313679346,0.075983666,0.231110599,0.126019789,0.686320654,1,0.130252803,0.671223792,2.041582618,0.455030859,0.553137515,,0.297520661,3.041582618,,7.381425882,19.19912116,8.24425657,0.849974893,7.208121827,6.399605189,9.770163565,0.42425187,0.142452683,0.887832551,0.297520661,0.91416309,8.915242414,2.642679901,0.42425187,2.507092098,2.507092098,0.969760684,10.8480187,7.667660512,6.807598592,6.807598592,1.752406465,0.969760684,0.039108696,7.390056717,2.507092098
Standard & Poor's Ratings Services,CyrusOne Inc.,B,Stable,6/23/2015,cyrusone,CONE,Consumer Services,Real Estate Investment Trusts,6,1,2015,2014,12/31/2014,0.244966443,0.647651007,0.244966443,66.1831369,,,,,1,0.120882442,-0.039589,-0.023572076,-0.106870229,-0.004916483,-0.016930758,-0.009113043,0.595419847,1,-0.039589,0.709612354,2.443672672,0.588844266,0.593703148,-0.33164557,0.16503268,3.443672672,5.515,0,,,0.208572329,3.804794521,3.804794521,1.25,-6.525641026,0.335750982,1,0.16503268,8.291044776,,,-6.525641026,1.777859779,1.777859779,2.47524932,-105.0076923,7.372277228,7.372277228,7.372277228,-2555.187179,2.47524932,0.062144409,9.019578686,1.777859779
Standard & Poor's Ratings Services,CyrusOne Inc.,B,,7/25/2016,cyrusone,CONE,Consumer Services,Real Estate Investment Trusts,7,0,2016,2016,12/31/2016,0.046408137,0.310235219,0.046408137,57.25760726,,,,,1,0.133245133,0.041013041,0.037611038,0.082949309,0.006976581,0.017125645,0.008550713,0.917050691,1,0.041013041,0.592623755,1.454733219,0.516256609,0.518421816,0.444672131,0.144376049,2.454733219,6.374698795,0,,,0.185492918,2.30651341,2.30651341,0.186462324,5.743718593,0.341334341,1,0.144376049,16.72222222,1.378625954,0.736241337,5.743718593,3.235097246,3.235097246,7.104862975,188.9036683,20.81496678,20.81496678,20.81496678,12325.96436,7.104862975,0.030405543,19.27269676,3.235097246
Standard & Poor's Ratings Services,CyrusOne Inc.,B,Stable,9/30/2013,cyrusone,CONE,Consumer Services,Real Estate Investment Trusts,9,0,2013,2013,12/31/2013,1.067431851,1.361549498,1.067431851,56.79316888,,,,,1,0.04402277,-0.051233397,-0.020113852,-0.140740741,-0.003517388,-0.016459627,-0.009872751,0.392592593,1,-0.051233397,0.786302097,3.679503106,0.619834711,0.627185365,-0.327669903,0.142883515,4.679503106,6.426829268,0,,,0.174873905,3.703349282,3.703349282,7.119617225,-5.849056604,0.29373814,1,0.142883515,4.634730539,,,-5.849056604,1.395496894,1.395496894,1.705313093,-84.78301887,5.805555556,5.805555556,5.805555556,-1476.637579,1.705313093,0.068988539,7.983412322,1.395496894
Standard & Poor's Ratings Services,CyrusOne Inc.,B,Stable,10/30/2012,cyrusone,CONE,Consumer Services,Real Estate Investment Trusts,10,0,2012,2012,12/31/2012,,,,58.51902174,0,58.51902174,155.6052632,-97.08624142,0.655797101,0.088315217,-0.115036232,-0.091938406,0.200787402,-0.01676439,-0.040591882,,0.799212598,-1.548780488,0.074275362,0.587001404,1.421315737,,,0.392344498,,2.421315737,6.237288136,2.345679012,,0.312349696,0.182343711,2.033383775,-8.398560401,1.041823597,0,0.201539855,-4.130337079,,,-0.194918966,,,0.927725862,0.927725862,2.101248658,-22.85496077,-2.524242131,10.42597087,10.42597087,5.990108126,2.101248658,,4.912647033,0.927725862
Standard & Poor's Ratings Services,CyrusOne Inc.,B,Stable,2/24/2016,cyrusone,CONE,Consumer Services,Real Estate Investment Trusts,2,1,2016,2015,12/31/2015,0.062857143,0.396923077,0.062857143,69.47157526,,,,,1,0.057099925,-0.046080641,-0.038567493,-0.097826087,-0.007014028,-0.018743914,-0.009349118,0.836956522,1,-0.046080641,0.625797049,1.672346641,0.548099664,0.55111184,-0.446601942,0.13899078,2.672346641,5.253947368,0,,,0.181863727,2.581952118,-4.755064457,0.26335175,-5.246753247,0.35111445,-1.841654779,0.13899078,11.49180328,0.351907631,0.292570952,-5.246753247,2.435436952,2.435436952,5.011157025,-129.9321429,-7.749632068,14.27214693,14.27214693,-5879.429464,5.011157025,0.040380718,17.86138939,2.435436952
Standard & Poor's Ratings Services,Autodesk,BBB,Stable,5/24/2016,autodesk,ADSK,Technology,Computer Software: Prepackaged Software,5,1,2016,2015,1/31/2015,1.907935147,1.775087494,1.007499464,66.67403073,0,66.67403073,107.2274189,-40.55338815,0.863824536,0.048045538,0.033038771,0.032561102,0.014457831,0.016646994,0.03686013,0.023621823,0.985542169,1,0.033038771,0.548373967,1.214221341,0.25188781,0.402380568,,0.473899076,2.214221341,5.474395293,3.4039801,,15.78015075,0.511254019,3.11938326,3.11938326,8.926872247,0,0.281864501,1,0.473899076,0.947925033,,,,6.546503244,6.546503244,5.782979062,177.603912,20.51687615,20.51687615,20.51687615,-498.9614854,5.782979062,,54.8072018,6.546503244
Standard & Poor's Ratings Services,Autodesk,BBB,Stable,5/29/2015,autodesk,ADSK,Technology,Computer Software: Prepackaged Software,5,1,2015,2014,1/31/2014,2.645823612,2.511245917,1.729351377,68.01112626,0,68.01112626,112.4407583,-44.42963203,0.879370245,0.125247372,0.123092484,0.10062008,0.182565202,0.049793254,0.101171789,0.079438059,0.817434798,1,0.123092484,0.507834603,1.031837276,0.248146547,0.397559871,,0.377579737,2.031837276,5.36676894,3.246153846,,17.45126631,0.494863983,2.515625,2.515625,10.12098214,0,0.247812129,1,0.377579737,0.75536193,,,,5.198107451,5.198107451,5.169761203,51.37902098,20.86161491,20.86161491,20.86161491,-142.4368898,5.169761203,,27.54392072,5.198107451
Standard & Poor's Ratings Services,Autodesk,BBB,Stable,12/5/2012,autodesk,ADSK,Technology,Computer Software: Prepackaged Software,12,0,2012,2012,1/31/2012,1.98710827,1.893302589,1.212556336,65.08914064,0,65.08914064,142.2719337,-77.18279301,0.896596859,0.160498285,0.163793103,0.128768731,0.213833012,0.088388376,0.151521589,0.159607688,0.786166988,1,0.163793103,0.416661503,0.71427054,,,,,1.71427054,5.607694255,2.565509518,,21.20191388,0.686411798,2.526431718,2.526431718,6.217180617,0,0.258846362,1,,,,,,4.580025493,4.580025493,3.892277487,30.22688398,15.03701831,15.03701831,15.03701831,-84.91958742,3.892277487,,15.84977712,4.580025493
Standard & Poor's Ratings Services,Autodesk,BBB,Stable,5/13/2014,autodesk,ADSK,Technology,Computer Software: Prepackaged Software,5,1,2014,2013,1/31/2013,2.445530325,2.346842963,1.544696752,78.15565263,0,78.15565263,144.163522,-66.00786939,0.896851483,0.132298244,0.134071447,0.106997665,0.201935484,0.057422709,0.121084573,0.094955126,0.798064516,1,0.134071447,0.525763625,1.108653093,0.267355135,0.421812213,,0.375083859,2.108653093,4.670167643,2.531847134,,20.12358573,0.536672547,2.473893805,2.473893805,8.647345133,0,0.241804342,1,0.375083859,0.750469799,,,,4.132419734,4.132419734,3.651656431,34.1283751,15.10169916,15.10169916,15.10169916,-95.45807887,3.651656431,,19.18782569,4.132419734
Standard & Poor's Ratings Services,MagnaChip Semiconductor Corporation,B,Stable,2/17/2015,magnachipmiconductor,MX,Technology,Semiconductors,2,1,2015,2014,12/31/2014,1.630714881,1.144919745,0.605140808,38.13895517,50.4201109,88.55906607,47.3634745,-9.224519332,0.218931623,-0.110461203,-0.165720448,-0.167901716,-0.01316233,-0.222143478,6.336179872,-0.322796534,1.01316233,1,-0.165720448,1.035059528,-29.52291644,1.090019608,1.087276467,,-0.162558841,-28.52291644,9.570267418,7.706360309,7.239174875,3.120304246,1.323056633,-1.100233022,-1.639851968,3.54852972,0,-0.053663755,1.490458779,-0.162558841,-5.800154799,-2.03890733,,,-26.46839676,-26.46839676,0.701383059,-4.17734302,-8.769084213,-13.06995855,-13.06995855,36.47732296,0.701383059,,-13.27900774,-26.46839676
Standard & Poor's Ratings Services,MagnaChip Semiconductor Corporation,CCC,Stable,6/22/2016,magnachipmiconductor,MX,Technology,Semiconductors,6,1,2016,2015,12/31/2015,1.562863715,1.1976446,0.545801779,36.57303318,42.15900435,78.73203752,40.59100167,-4.017968492,0.212815916,-0.067750019,-0.157727801,-0.133920456,0.150939432,-0.177590237,1.361575485,-0.321013585,0.849060568,1,-0.157727801,1.130429961,-8.666950104,1.385166784,1.373336368,,-0.043513721,-7.666950104,9.980030867,8.992140746,8.657699717,3.300841212,1.326087457,-0.290193426,-0.496473046,3.953489123,0,-0.015743745,1.71083492,-0.043513721,-1.945592824,-1.40679639,,,-2.526275756,-2.526275756,0.24847686,-1.855406316,-9.225072814,-15.78257671,-15.78257671,16.35636626,0.24847686,,-18.74460009,-2.526275756
Standard & Poor's Ratings Services,MagnaChip Semiconductor Corporation,BB,Negative,5/13/2014,magnachipmiconductor,MX,Technology,Semiconductors,5,1,2014,2013,12/31/2013,2.061519479,1.464671952,0.947629477,39.22456029,47.0805496,86.30510989,47.30808017,-8.083519881,0.211213372,-0.036459873,-0.082041524,-0.087448939,-0.065910713,-0.102693581,-0.787370771,-0.130066185,1.065910713,1,-0.082041524,0.869574049,6.667185833,0.73305856,0.73809325,-277.5714286,0.299201462,7.667185833,9.305394307,7.715383898,7.752670754,2.887084787,1.174326205,1.951482215,0.72850984,4.49923726,0,0.093649079,0.373311032,0.299201462,11.70895777,1.595687895,,,6.878705541,6.878705541,0.763979978,-8.736297813,21.8528277,8.157901658,8.157901658,78.92280497,0.763979978,,93.03234937,6.878705541
Standard & Poor's Ratings Services,MagnaChip Semiconductor Corporation,BB,Stable,4/15/2013,magnachipmiconductor,MX,Technology,Semiconductors,4,1,2013,2012,12/31/2012,3.080521933,2.19888061,1.228888364,63.83153447,58.65495935,122.4864938,52.00792676,11.82360771,0.32150265,0.129097161,0.172386993,0.235850277,-0.368144274,0.244695341,0.622930692,0.220186045,1.368144274,1,0.172386993,0.607186892,1.545739892,0.393882749,0.405464282,6.251637168,0.572250102,2.545739892,5.718176808,7.018160937,6.222832716,3.439963736,1.03750288,3.311749248,1.629334797,4.997636711,0,0.147760105,0.491986161,0.572250102,12.14308633,1.96845031,,,1.886663361,1.886663361,0.714317149,3.028689044,9.826095917,4.834303203,4.834303203,-28.39798561,0.714317149,,4.416739371,1.886663361
Standard & Poor's Ratings Services,MagnaChip Semiconductor Corporation,B,Stable,4/20/2012,magnachipmiconductor,MX,Technology,Semiconductors,4,1,2012,2011,12/31/2011,2.7600898,2.187977245,1.177798444,59.47164387,42.58960289,102.0612468,52.76458409,6.707059777,0.303191772,0.094380272,0.038575057,0.028198921,0.268985643,0.036160451,0.130755385,0.064106865,0.731014357,1,0.038575057,0.72344962,2.61597768,0.547164993,0.550646921,1.193243676,0.511802234,3.61597768,6.137378695,6.917518754,8.570166783,4.230911569,1.282334592,2.695790311,1.453438218,4.519048324,0,0.135257255,0.539151065,0.511802234,36.65182328,2.169908455,,,2.252044246,2.252044246,0.485679553,17.22333844,6.660069814,3.590783735,3.590783735,-171.2425655,0.485679553,,3.336249257,2.252044246
Standard & Poor's Ratings Services,CenterPoint Energy Inc.,BBB,Stable,10/23/2012,centerpoint energy,CNP,Public Utilities,Electric Utilities: Central,10,0,2012,2012,12/31/2012,0.803916084,0.546573427,0.180699301,37.61674718,,,,,1,0.139291465,0.101583468,0.055958132,0.449141347,0.018232696,0.096954197,0.039230929,0.550858653,1,0.101583468,0.811945258,4.317600558,0.660214884,0.661231884,1.793838863,0.221560453,5.317600558,9.703125,0,0,0.548062073,0.325827467,4.354044697,1.516892991,2.776288715,0.829736211,0.249597424,0.348387097,0.221560453,48.94736842,1.534653465,1.193838254,0.829736211,2.037118435,2.037118435,1.175744282,21.01114242,13.52105924,4.710562575,4.710562575,24.39056772,1.175744282,0.039490295,7.78804075,2.037118435
Standard & Poor's Ratings Services,CenterPoint Energy Inc.,A,Negative,2/2/2016,centerpoint energy,CNP,Public Utilities,Electric Utilities: Central,2,1,2016,2015,12/31/2015,1.089987839,0.673692744,0.107012566,29.30476577,115.4557885,144.7605543,160.7064722,-131.4017064,1,0.126320065,-0.152992147,-0.093690766,0.387610619,-0.032436486,-0.199942213,-0.059892935,0.612389381,1,-0.152992147,0.837770695,5.164114418,0.695388136,0.696456762,-3.210227273,0.234857071,6.164114418,12.45531197,2.271221532,3.161383285,0.640201092,0.346207931,4.335394486,0.653214933,2.485006276,-0.615606936,0.252504739,0.150670241,0.234857071,46.625,1.17739899,0.927860697,-0.615606936,2.22112586,2.22112586,1.04079564,-11.10883902,27.35699858,4.121885576,4.121885576,-12.98587057,1.04079564,0.055415956,7.960785803,2.22112586
Standard & Poor's Ratings Services,CenterPoint Energy Inc.,BBB,Positive,4/28/2011,centerpoint energy,CNP,Public Utilities,Electric Utilities: Central,4,1,2011,2010,12/31/2010,0.985496183,0.534732824,0.075954198,34.69265794,,,,,1,0.142174161,0.080250427,0.050313034,0.373049645,0.021978022,0.138211382,0.040306443,0.626950355,1,0.080250427,0.840982547,5.288617886,0.737847365,0.738981391,1.465696466,0.153081511,6.288617886,10.52095808,0,0,0.748806683,0.436825618,3.382789752,7.065783789,1.38142785,0.721719457,0.157768924,2.088744589,0.153081511,26.1509434,-0.918489066,-1.164705882,0.721719457,2.053729715,2.053729715,0.747618398,14.85933853,2.268679665,4.738692374,4.738692374,16.54397566,0.747618398,0.048570093,7.206928799,2.053729715
Standard & Poor's Ratings Services,CenterPoint Energy Inc.,A,Developing,8/19/2016,centerpoint energy,CNP,Public Utilities,Electric Utilities: Central,8,0,2016,2016,12/31/2016,0.949025974,0.66038961,0.110714286,35.87938363,64.96066863,100.8400523,235.7964602,-199.9170765,1,0.127391073,0.091126461,0.05738576,0.370262391,0.019790187,0.124855491,0.036588618,0.629737609,1,0.091126461,0.841495259,5.308959538,0.685225619,0.686224721,2.029585799,0.254790538,6.308959538,10.17297297,1.547945205,5.61878453,0.611684407,0.344862339,4.477410905,1.1936666,3.005067277,1.025462963,0.256110521,0.26659751,0.254790538,55.08571429,1.363507779,1.03823371,1.025462963,3.214610688,3.214610688,1.477491097,25.74665042,21.63920813,5.768959015,5.768959015,30.12679932,1.477491097,0.039828985,8.6918773,3.214610688
Standard & Poor's Ratings Services,CenterPoint Energy Inc.,BBB,Stable,11/22/2011,centerpoint energy,CNP,Public Utilities,Electric Utilities: Central,11,0,2011,2011,12/31/2011,0.901272657,0.531816429,0.08484381,33.38994083,,,,,1,0.153609467,0.138934911,0.160591716,0.344122658,0.062525918,0.321411653,0.061433804,1.155877342,1,0.138934911,0.805464682,4.140454761,0.671771748,0.673346228,2.574561404,0.216936688,5.140454761,10.93143596,0,0,0.681341719,0.389347095,4.435715024,1.374413818,1.42375175,0.248341931,0.223431953,0.309851695,0.216936688,30.4516129,1.448963929,1.151219512,0.248341931,1.848925685,1.848925685,0.923806419,5.752516021,13.3438705,4.13462089,4.13462089,6.653472579,0.923806419,0.043171011,7.357346089,1.848925685
